student_id,first_name,last_name,email,date_of_birth,phone,address,faculty,major,year_of_study,enrollment_date,status,campus
UJ2024467,Nkosinathi,Cox,nkosinathi.cox@student.uj.ac.za,2006-07-07,2783818590,"407 Street, APB Campus",FMS,Genetics,4,2021-05-23,ACTIVE,APB
UJ2024468,Wandile,Wood,wandile.wood@student.uj.ac.za,2004-01-04,2749838499,"735 Street, SWC Campus",FLM,Forensic Science,1,2021-05-23,ACTIVE,SWC
UJ2024469,Qinisela,Ward,qinisela.ward@student.uj.ac.za,2003-12-17,2773920814,"940 Street, APB Campus",FLM,Law,3,2020-12-21,ACTIVE,APB
UJ2024470,Yvonne,Bennett,yvonne.bennett@student.uj.ac.za,2002-03-02,2757901179,"826 Street, APK Campus",FMS,Microbiology,1,2020-07-01,ACTIVE,APK
UJ2024471,Xola,Washington,xola.washington@student.uj.ac.za,2000-02-13,2772701045,"183 Street, DFC Campus",FCBE,Economics,4,2020-02-02,GRADUATED,DFC
UJ2024472,Michael,White,michael.white@student.uj.ac.za,2002-05-22,2748322573,"223 Street, APB Campus",FMS,Microbiology,3,2021-04-14,ACTIVE,APB
UJ2024473,Mandla,Cook,mandla.cook@student.uj.ac.za,2005-11-26,2744604436,"154 Street, APB Campus",FHES,Nursing,1,2021-07-01,ACTIVE,APB
UJ2024474,Thabang,Wood,thabang.wood@student.uj.ac.za,2000-10-08,2714674657,"213 Street, APB Campus",FCBE,Finance,4,2020-08-08,ACTIVE,APB
UJ2024475,Omphemetse,Allen,omphemetse.allen@student.uj.ac.za,2005-05-01,2779888821,"779 Street, DFC Campus",FADA,Urban Planning,4,2022-05-23,ACTIVE,DFC
UJ2024476,Rebecca,Bell,rebecca.bell@student.uj.ac.za,2005-03-25,2762451327,"302 Street, SWC Campus",FHES,Nursing,1,2022-03-20,ACTIVE,SWC
UJ2024477,Rorisang,Wilson,rorisang.wilson@student.uj.ac.za,2005-02-12,2779838884,"890 Street, APK Campus",FHSS,Sociology,2,2020-06-09,ACTIVE,APK
UJ2024478,Vusumuzi,Baker,vusumuzi.baker@student.uj.ac.za,2006-08-01,2788952113,"16 Street, DFC Campus",FHSS,Political Science,3,2023-08-28,SUSPENDED,DFC
UJ2024479,Dumisani,Garcia,dumisani.garcia@student.uj.ac.za,2000-02-05,2787316259,"125 Street, APB Campus",FHES,Medical Science,4,2023-08-25,ACTIVE,APB
UJ2024480,Qinisela,Petersen,qinisela.petersen@student.uj.ac.za,2004-09-28,2751507682,"839 Street, DFC Campus",FHSS,Political Science,4,2021-08-07,ACTIVE,DFC
UJ2024481,Elias,Evans,elias.evans@student.uj.ac.za,2006-05-23,2756033104,"234 Street, APK Campus",FMS,Microbiology,1,2021-12-20,ACTIVE,APK
UJ2024482,Kabo,Jones,kabo.jones@student.uj.ac.za,2002-09-18,2729968497,"426 Street, APB Campus",FLM,Legal Studies,3,2020-08-27,ACTIVE,APB
UJ2024483,Celimpilo,Stewart,celimpilo.stewart@student.uj.ac.za,2003-12-06,2710768739,"366 Street, APB Campus",FEDU,Special Needs Education,2,2023-11-16,ACTIVE,APB
UJ2024484,Elias,Murphy,elias.murphy@student.uj.ac.za,2004-03-01,2754944960,"627 Street, SWC Campus",FHSS,Anthropology,3,2021-02-19,ACTIVE,SWC
UJ2024485,Olwethu,Rivera,olwethu.rivera@student.uj.ac.za,2000-08-12,2788247636,"658 Street, DFC Campus",FEBE,Electrical Engineering,3,2022-03-02,ACTIVE,DFC
UJ2024486,Vusumuzi,Harris,vusumuzi.harris@student.uj.ac.za,1999-11-21,2733862040,"594 Street, DFC Campus",FCBE,Accounting,4,2023-10-10,ACTIVE,DFC
UJ2024487,Isabella,Campbell,isabella.campbell@student.uj.ac.za,1999-05-17,2747209891,"106 Street, DFC Campus",FEDU,Curriculum Studies,2,2023-06-04,ACTIVE,DFC
UJ2024488,Odwa,Rogers,odwa.rogers@student.uj.ac.za,2006-12-26,2758662075,"685 Street, APK Campus",FCBE,Finance,3,2023-10-12,ACTIVE,APK
UJ2024489,Unathi,Martin,unathi.martin@student.uj.ac.za,1999-12-08,2758440626,"814 Street, APB Campus",FHSS,Political Science,2,2020-04-17,ACTIVE,APB
UJ2024490,Olwethu,Torres,olwethu.torres@student.uj.ac.za,1999-11-15,2720713864,"441 Street, APB Campus",FEDU,Early Childhood Development,2,2022-09-07,ACTIVE,APB
UJ2024491,Kabo,Wood,kabo.wood@student.uj.ac.za,2004-03-19,2729417854,"780 Street, SWC Campus",FMS,Biochemistry,3,2020-03-02,ACTIVE,SWC
UJ2024492,Sibusiso,Murphy,sibusiso.murphy@student.uj.ac.za,2002-01-12,2752170300,"826 Street, APB Campus",FEBE,Chemical Engineering,4,2022-08-04,GRADUATED,APB
UJ2024493,Wandile,Davis,wandile.davis@student.uj.ac.za,2003-07-06,2713773973,"333 Street, SWC Campus",FADA,Interior Design,1,2023-12-23,ACTIVE,SWC
UJ2024494,Grace,Bailey,grace.bailey@student.uj.ac.za,2003-11-28,2786179588,"879 Street, SWC Campus",FNS,Health Administration,2,2023-03-09,ACTIVE,SWC
UJ2024495,Abigail,Rodriguez,abigail.rodriguez@student.uj.ac.za,2005-09-20,2754419278,"630 Street, APK Campus",FHSS,Social Work,3,2021-06-14,SUSPENDED,APK
UJ2024496,Hlompho,Bennett,hlompho.bennett@student.uj.ac.za,2004-01-20,2794739528,"383 Street, DFC Campus",FHSS,Anthropology,2,2020-11-24,ACTIVE,DFC
UJ2024497,Liyana,Edwards,liyana.edwards@student.uj.ac.za,2000-11-11,2782480862,"104 Street, APB Campus",FADA,Architecture,1,2022-11-12,ACTIVE,APB
UJ2024498,Welcome,Nelson,welcome.nelson@student.uj.ac.za,1999-03-02,2735777683,"196 Street, APK Campus",FEBE,Mechanical Engineering,4,2022-12-03,GRADUATED,APK
UJ2024499,Masego,Lee,masego.lee@student.uj.ac.za,2001-05-02,2753185747,"281 Street, APK Campus",FEDU,Education,4,2022-03-16,GRADUATED,APK
UJ2024500,Sipho,Mkhize,sipho.mkhize@student.uj.ac.za,2000-08-17,2787393220,"674 Street, APB Campus",FLM,Forensic Science,4,2021-09-17,GRADUATED,APB
UJ2024501,Nathan,Rogers,nathan.rogers@student.uj.ac.za,2005-10-27,2750910005,"872 Street, APB Campus",FADA,Fine Arts,2,2023-08-12,ACTIVE,APB
UJ2024502,Hope,Williams,hope.williams@student.uj.ac.za,2003-07-26,2740335008,"272 Street, APB Campus",FHSS,Psychology,1,2021-07-01,ACTIVE,APB
UJ2024503,Fikile,Brown,fikile.brown@student.uj.ac.za,2001-04-11,2768450470,"683 Street, APB Campus",FCBE,Finance,1,2020-01-26,ACTIVE,APB
UJ2024504,Masego,Wood,masego.wood@student.uj.ac.za,2000-03-23,2754991892,"688 Street, APK Campus",FHSS,Sociology,2,2020-03-05,SUSPENDED,APK
UJ2024505,Kgosi,Clark,kgosi.clark@student.uj.ac.za,2002-03-19,2728588395,"321 Street, APB Campus",FCBE,Economics,3,2022-07-04,ACTIVE,APB
UJ2024506,Gugu,Jones,gugu.jones@student.uj.ac.za,2004-03-17,2767034680,"743 Street, SWC Campus",FEBE,Civil Engineering,1,2022-03-06,ACTIVE,SWC
UJ2024507,Vuyo,Coleman,vuyo.coleman@student.uj.ac.za,2001-03-13,2778212085,"459 Street, APK Campus",FHES,Pharmacy,3,2022-04-17,ACTIVE,APK
UJ2024508,Zukisa,Smith,zukisa.smith@student.uj.ac.za,2005-04-02,2756336276,"586 Street, SWC Campus",FHES,Nursing,3,2020-10-20,ACTIVE,SWC
UJ2024509,Kabo,White,kabo.white@student.uj.ac.za,2001-02-03,2748348077,"199 Street, SWC Campus",FNS,Health Administration,4,2022-10-17,ACTIVE,SWC
UJ2024510,Mbali,Taylor,mbali.taylor@student.uj.ac.za,2001-10-09,2797688075,"466 Street, APK Campus",FEDU,Special Needs Education,4,2022-01-02,ACTIVE,APK
UJ2024511,Nompumelelo,Miller,nompumelelo.miller@student.uj.ac.za,2001-03-08,2749655954,"278 Street, SWC Campus",FADA,Interior Design,4,2023-10-11,GRADUATED,SWC
UJ2024512,Cebo,Alexander,cebo.alexander@student.uj.ac.za,2005-09-12,2795642395,"233 Street, DFC Campus",FEDU,Early Childhood Development,3,2022-08-09,ACTIVE,DFC
UJ2024513,Naledi,Simmons,naledi.simmons@student.uj.ac.za,1999-10-03,2713834331,"934 Street, SWC Campus",FMS,Biochemistry,4,2021-08-15,ACTIVE,SWC
UJ2024514,Gugu,Reed,gugu.reed@student.uj.ac.za,2005-01-02,2789634436,"692 Street, APK Campus",FMS,Medical Science,2,2023-06-26,ACTIVE,APK
UJ2024515,Xola,Jenkins,xola.jenkins@student.uj.ac.za,2000-07-13,2799616971,"772 Street, DFC Campus",FCBE,Economics,2,2020-07-24,ACTIVE,DFC
UJ2024516,Victor,Bailey,victor.bailey@student.uj.ac.za,2003-04-10,2778741619,"940 Street, DFC Campus",FEBE,Chemical Engineering,2,2021-09-12,ACTIVE,DFC
UJ2024517,Benjamin,Morgan,benjamin.morgan@student.uj.ac.za,2003-03-26,2775553494,"771 Street, APB Campus",FMS,Microbiology,1,2021-12-07,ACTIVE,APB
UJ2024518,Mandla,Ramirez,mandla.ramirez@student.uj.ac.za,1999-12-26,2752035863,"126 Street, APK Campus",FHES,Medical Science,1,2022-05-24,ACTIVE,APK
UJ2024519,Buhle,Petersen,buhle.petersen@student.uj.ac.za,2000-08-24,2772682237,"339 Street, SWC Campus",FNS,Nursing,1,2023-08-08,ACTIVE,SWC
UJ2024520,Gabisile,Richardson,gabisile.richardson@student.uj.ac.za,2004-08-26,2778786416,"483 Street, APK Campus",FEDU,Education,3,2021-05-06,ACTIVE,APK
UJ2024521,Thulisile,Simmons,thulisile.simmons@student.uj.ac.za,2004-01-10,2768016788,"120 Street, APB Campus",FMS,Genetics,4,2023-02-01,ACTIVE,APB
UJ2024522,Rebecca,Garcia,rebecca.garcia@student.uj.ac.za,2000-12-09,2773943954,"998 Street, APB Campus",FADA,Urban Planning,4,2022-04-26,ACTIVE,APB
UJ2024523,Thomas,Bell,thomas.bell@student.uj.ac.za,1999-09-15,2770163871,"472 Street, DFC Campus",FADA,Fine Arts,2,2022-10-17,ACTIVE,DFC
UJ2024524,Vuyo,White,vuyo.white@student.uj.ac.za,2004-10-11,2737724401,"154 Street, APB Campus",FHSS,Anthropology,2,2021-10-20,ACTIVE,APB
UJ2024525,Dumisani,Edwards,dumisani.edwards@student.uj.ac.za,2004-10-06,2791564903,"957 Street, DFC Campus",FEDU,Education,4,2021-03-26,ACTIVE,DFC
UJ2024526,Hlengiwe,Hughes,hlengiwe.hughes@student.uj.ac.za,2000-04-27,2724341036,"293 Street, APB Campus",FLM,Forensic Science,1,2021-08-16,ACTIVE,APB
UJ2024527,Olwethu,Brown,olwethu.brown@student.uj.ac.za,2001-09-01,2763031386,"647 Street, APK Campus",FMS,Genetics,4,2023-05-05,GRADUATED,APK
UJ2024528,Thulisile,Watson,thulisile.watson@student.uj.ac.za,2006-05-20,2740932390,"810 Street, DFC Campus",FLM,Criminology,3,2021-09-08,ACTIVE,DFC
UJ2024529,Sarah,Hughes,sarah.hughes@student.uj.ac.za,2002-03-03,2713119329,"682 Street, APK Campus",FADA,Graphic Design,3,2020-02-20,ACTIVE,APK
UJ2024530,Phindile,Butler,phindile.butler@student.uj.ac.za,2004-04-17,2776215465,"578 Street, DFC Campus",FADA,Architecture,1,2020-12-04,ACTIVE,DFC
UJ2024531,Xolani,Foster,xolani.foster@student.uj.ac.za,2005-01-28,2765814769,"592 Street, SWC Campus",FADA,Urban Planning,3,2022-06-02,ACTIVE,SWC
UJ2024532,Dumisani,Williams,dumisani.williams@student.uj.ac.za,2000-07-09,2768670499,"451 Street, SWC Campus",FHSS,Sociology,4,2022-02-18,GRADUATED,SWC
UJ2024533,Elijah,Henderson,elijah.henderson@student.uj.ac.za,2000-08-05,2770274759,"716 Street, DFC Campus",FEDU,Special Needs Education,3,2022-10-01,ACTIVE,DFC
UJ2024534,Qhawe,Carter,qhawe.carter@student.uj.ac.za,2000-10-14,2776301308,"456 Street, APB Campus",FMS,Genetics,1,2021-02-15,SUSPENDED,APB
UJ2024535,Isabella,Stewart,isabella.stewart@student.uj.ac.za,2002-02-26,2784132797,"359 Street, APB Campus",FNS,Nursing,3,2021-06-23,ACTIVE,APB
UJ2024536,James,Turner,james.turner@student.uj.ac.za,2005-08-06,2791632245,"406 Street, APK Campus",FLM,Criminology,2,2021-03-26,ACTIVE,APK
UJ2024537,William,Lopez,william.lopez@student.uj.ac.za,2000-06-28,2787124149,"178 Street, APB Campus",FADA,Interior Design,1,2022-04-19,ACTIVE,APB
UJ2024538,Elias,Brown,elias.brown@student.uj.ac.za,1999-12-19,2724291177,"745 Street, DFC Campus",FMS,Genetics,3,2022-04-28,ACTIVE,DFC
UJ2024539,Yvonne,Botha,yvonne.botha@student.uj.ac.za,1999-06-27,2783817830,"34 Street, APB Campus",FLM,Law,2,2020-08-27,ACTIVE,APB
UJ2024540,Nathan,Martinez,nathan.martinez@student.uj.ac.za,2004-06-02,2720720145,"72 Street, SWC Campus",FMS,Microbiology,2,2023-07-10,ACTIVE,SWC
UJ2024541,Sipho,Martinez,sipho.martinez@student.uj.ac.za,2001-03-16,2741461175,"267 Street, APB Campus",FMS,Microbiology,4,2023-11-02,ACTIVE,APB
UJ2024542,Tumelo,Miller,tumelo.miller@student.uj.ac.za,2006-07-07,2791700953,"310 Street, APB Campus",FEDU,Education,2,2020-10-15,ACTIVE,APB
UJ2024543,Hope,King,hope.king@student.uj.ac.za,2005-10-01,2711165264,"920 Street, APK Campus",FNS,Midwifery,2,2021-08-23,ACTIVE,APK
UJ2024544,Khanyisile,White,khanyisile.white@student.uj.ac.za,2003-08-18,2737019440,"960 Street, SWC Campus",FCBE,Marketing,1,2023-11-28,ACTIVE,SWC
UJ2024545,Lerato,Murphy,lerato.murphy@student.uj.ac.za,2004-12-20,2740386742,"156 Street, APB Campus",FLM,Law,1,2022-12-04,ACTIVE,APB
UJ2024546,Christopher,Roberts,christopher.roberts@student.uj.ac.za,2002-01-12,2786011139,"610 Street, APK Campus",FNS,Health Administration,2,2022-06-26,ACTIVE,APK
UJ2024547,Vusumuzi,Carter,vusumuzi.carter@student.uj.ac.za,2002-07-09,2725000653,"425 Street, SWC Campus",FEDU,Early Childhood Development,3,2022-07-20,ACTIVE,SWC
UJ2024548,Grace,Watson,grace.watson@student.uj.ac.za,2001-11-07,2788816621,"58 Street, APB Campus",FADA,Interior Design,1,2023-01-25,ACTIVE,APB
UJ2024549,Hope,Ndlovu,hope.ndlovu@student.uj.ac.za,2002-05-24,2752368223,"902 Street, APB Campus",FLM,Legal Studies,2,2022-08-21,ACTIVE,APB
UJ2024550,Queency,Simmons,queency.simmons@student.uj.ac.za,2003-12-03,2747288553,"201 Street, APB Campus",FLM,Legal Studies,3,2023-08-13,ACTIVE,APB
UJ2024551,Qhawe,Jackson,qhawe.jackson@student.uj.ac.za,2005-01-13,2729999769,"495 Street, APK Campus",FCBE,Business Administration,4,2022-10-19,ACTIVE,APK
UJ2024552,Thulisile,Perry,thulisile.perry@student.uj.ac.za,2006-03-28,2737356618,"104 Street, SWC Campus",FCBE,Marketing,3,2020-10-09,ACTIVE,SWC
UJ2024553,Mandla,Petersen,mandla.petersen@student.uj.ac.za,2006-04-24,2787342498,"288 Street, APK Campus",FEBE,Chemical Engineering,4,2022-02-19,ACTIVE,APK
UJ2024554,Bonga,Van der Merwe,bonga.van der merwe@student.uj.ac.za,2004-11-06,2784275974,"950 Street, DFC Campus",FLM,Legal Studies,4,2021-07-27,ACTIVE,DFC
UJ2024555,Grace,White,grace.white@student.uj.ac.za,1999-04-10,2780409257,"597 Street, DFC Campus",FHSS,Political Science,2,2022-03-14,ACTIVE,DFC
UJ2024556,Nathan,Rivera,nathan.rivera@student.uj.ac.za,2001-04-03,2731259658,"857 Street, SWC Campus",FADA,Fine Arts,1,2023-09-16,ACTIVE,SWC
UJ2024557,Kelly,Wilson,kelly.wilson@student.uj.ac.za,1999-12-25,2791616141,"738 Street, SWC Campus",FNS,Health Administration,2,2022-12-20,ACTIVE,SWC
UJ2024558,Fikile,Rogers,fikile.rogers@student.uj.ac.za,2004-11-25,2793052774,"907 Street, SWC Campus",FMS,Microbiology,4,2020-09-12,GRADUATED,SWC
UJ2024559,Abigail,Lee,abigail.lee@student.uj.ac.za,2000-07-12,2799382283,"746 Street, DFC Campus",FMS,Biochemistry,2,2022-04-04,ACTIVE,DFC
UJ2024560,Bonga,White,bonga.white@student.uj.ac.za,2004-01-09,2730065518,"323 Street, APK Campus",FEBE,Mechanical Engineering,1,2023-03-21,SUSPENDED,APK
UJ2024561,Mandla,Petersen,mandla.petersen@student.uj.ac.za,2000-12-05,2792607868,"706 Street, APK Campus",FNS,Midwifery,2,2022-04-10,ACTIVE,APK
UJ2024562,Queen,Kelly,queen.kelly@student.uj.ac.za,2000-12-14,2754652120,"815 Street, SWC Campus",FADA,Architecture,4,2020-09-21,ACTIVE,SWC
UJ2024563,Kgosi,Scott,kgosi.scott@student.uj.ac.za,2001-02-23,2748618153,"612 Street, APK Campus",FADA,Graphic Design,2,2020-03-17,ACTIVE,APK
UJ2024564,Xavier,Hall,xavier.hall@student.uj.ac.za,2000-11-26,2777804709,"821 Street, APK Campus",FCBE,Finance,1,2022-09-18,ACTIVE,APK
UJ2024565,Yanga,Davis,yanga.davis@student.uj.ac.za,2003-08-10,2799344776,"870 Street, DFC Campus",FHES,Dentistry,2,2023-07-10,SUSPENDED,DFC
UJ2024566,Khanyisile,Torres,khanyisile.torres@student.uj.ac.za,2005-08-22,2760507544,"237 Street, APB Campus",FMS,Medical Science,3,2023-10-05,ACTIVE,APB
UJ2024567,Hlengiwe,Walker,hlengiwe.walker@student.uj.ac.za,2002-01-16,2798826586,"256 Street, SWC Campus",FNS,Health Administration,1,2021-03-23,ACTIVE,SWC
UJ2024568,Liyana,Phillips,liyana.phillips@student.uj.ac.za,2001-02-05,2751728574,"558 Street, APK Campus",FMS,Medical Science,2,2023-09-14,ACTIVE,APK
UJ2024569,Odwa,Brooks,odwa.brooks@student.uj.ac.za,2005-04-14,2758421876,"313 Street, DFC Campus",FEBE,Civil Engineering,3,2023-09-27,ACTIVE,DFC
UJ2024570,Omphemetse,Anderson,omphemetse.anderson@student.uj.ac.za,1999-11-21,2785738326,"696 Street, DFC Campus",FLM,Law,2,2022-11-20,ACTIVE,DFC
UJ2024571,Samkelisiwe,Cooper,samkelisiwe.cooper@student.uj.ac.za,2003-04-01,2773340606,"16 Street, DFC Campus",FNS,Health Administration,4,2022-07-19,GRADUATED,DFC
UJ2024572,Zachariah,Thompson,zachariah.thompson@student.uj.ac.za,1999-02-11,2771812440,"624 Street, DFC Campus",FLM,Law,3,2020-03-13,ACTIVE,DFC
UJ2024573,Liyana,Hughes,liyana.hughes@student.uj.ac.za,2006-10-08,2795120025,"367 Street, DFC Campus",FEBE,Mechanical Engineering,4,2021-08-03,ACTIVE,DFC
UJ2024574,Tshepo,Jackson,tshepo.jackson@student.uj.ac.za,2005-09-14,2792362667,"599 Street, APK Campus",FCBE,Marketing,4,2022-09-09,ACTIVE,APK
UJ2024575,Fikile,Bennett,fikile.bennett@student.uj.ac.za,2003-09-01,2710116987,"680 Street, APK Campus",FCBE,Business Administration,4,2021-09-02,ACTIVE,APK
UJ2024576,Ulandi,Bryant,ulandi.bryant@student.uj.ac.za,2006-02-13,2784311869,"966 Street, APK Campus",FNS,Public Health,1,2022-01-26,ACTIVE,APK
UJ2024577,Lungile,Kelly,lungile.kelly@student.uj.ac.za,2006-05-13,2723770608,"724 Street, SWC Campus",FLM,Forensic Science,1,2020-03-08,ACTIVE,SWC
UJ2024578,Anele,Morris,anele.morris@student.uj.ac.za,2001-08-15,2758180427,"343 Street, APB Campus",FADA,Architecture,4,2023-03-23,ACTIVE,APB
UJ2024579,Thomas,Price,thomas.price@student.uj.ac.za,2002-02-04,2731310879,"38 Street, APB Campus",FADA,Fine Arts,4,2023-06-24,ACTIVE,APB
UJ2024580,Qhawe,Rivera,qhawe.rivera@student.uj.ac.za,2004-04-03,2776204045,"380 Street, SWC Campus",FCBE,Finance,4,2020-06-16,ACTIVE,SWC
UJ2024581,Lucky,Cox,lucky.cox@student.uj.ac.za,1999-02-05,2748786549,"168 Street, DFC Campus",FEDU,Education,2,2022-05-07,ACTIVE,DFC
UJ2024582,Wandile,Mitchell,wandile.mitchell@student.uj.ac.za,2001-01-23,2788636527,"858 Street, SWC Campus",FHES,Dentistry,2,2022-11-25,ACTIVE,SWC
UJ2024583,Catherine,Rodriguez,catherine.rodriguez@student.uj.ac.za,2005-01-28,2744312979,"91 Street, APB Campus",FHES,Pharmacy,2,2020-02-10,ACTIVE,APB
UJ2024584,Kabo,Brown,kabo.brown@student.uj.ac.za,2001-06-18,2748914767,"76 Street, SWC Campus",FHES,Dentistry,2,2020-10-12,ACTIVE,SWC
UJ2024585,Faith,Simmons,faith.simmons@student.uj.ac.za,2000-01-04,2783286743,"132 Street, DFC Campus",FMS,Microbiology,1,2023-01-05,ACTIVE,DFC
UJ2024586,Welcome,Brown,welcome.brown@student.uj.ac.za,2002-04-11,2729977812,"793 Street, APK Campus",FHSS,Social Work,4,2021-11-11,ACTIVE,APK
UJ2024587,Sibusiso,Petersen,sibusiso.petersen@student.uj.ac.za,1999-01-15,2789186524,"797 Street, APB Campus",FEDU,Special Needs Education,4,2020-12-09,ACTIVE,APB
UJ2024588,Vusumuzi,Young,vusumuzi.young@student.uj.ac.za,2000-09-28,2771060741,"296 Street, SWC Campus",FEBE,Computer Engineering,1,2020-12-19,ACTIVE,SWC
UJ2024589,Kgosi,Robinson,kgosi.robinson@student.uj.ac.za,2005-02-03,2726958811,"609 Street, DFC Campus",FMS,Biochemistry,2,2022-01-06,ACTIVE,DFC
UJ2024590,Palesa,Cox,palesa.cox@student.uj.ac.za,2004-07-13,2777370858,"896 Street, DFC Campus",FCBE,Accounting,2,2021-08-15,ACTIVE,DFC
UJ2024591,Peter,Phillips,peter.phillips@student.uj.ac.za,2003-07-13,2739985968,"66 Street, APK Campus",FMS,Genetics,3,2021-10-26,ACTIVE,APK
UJ2024592,Olivia,Sanchez,olivia.sanchez@student.uj.ac.za,2003-11-27,2735408346,"202 Street, SWC Campus",FADA,Urban Planning,1,2021-05-28,ACTIVE,SWC
UJ2024593,Jabulani,Ramirez,jabulani.ramirez@student.uj.ac.za,2000-09-08,2751326622,"65 Street, APK Campus",FLM,Legal Studies,2,2021-03-02,ACTIVE,APK
UJ2024594,Qinisela,Henderson,qinisela.henderson@student.uj.ac.za,2003-04-19,2715924509,"959 Street, APK Campus",FHSS,Psychology,2,2020-07-01,ACTIVE,APK
UJ2024595,Grace,Rivera,grace.rivera@student.uj.ac.za,2005-01-17,2789403460,"697 Street, APB Campus",FLM,Legal Studies,3,2022-10-14,ACTIVE,APB
UJ2024596,Kabo,Cooper,kabo.cooper@student.uj.ac.za,2005-02-21,2777279810,"326 Street, SWC Campus",FLM,Forensic Science,3,2023-06-14,ACTIVE,SWC
UJ2024597,Thulisile,Morgan,thulisile.morgan@student.uj.ac.za,1999-07-09,2745419921,"878 Street, DFC Campus",FMS,Biochemistry,3,2020-05-22,ACTIVE,DFC
UJ2024598,Odwa,Richardson,odwa.richardson@student.uj.ac.za,1999-03-02,2773765846,"522 Street, APK Campus",FHSS,Psychology,4,2021-02-16,ACTIVE,APK
UJ2024599,Ursula,Sanchez,ursula.sanchez@student.uj.ac.za,2000-11-07,2751231832,"545 Street, DFC Campus",FNS,Public Health,3,2021-11-09,ACTIVE,DFC
UJ2024600,James,Carter,james.carter@student.uj.ac.za,2000-07-12,2791396001,"172 Street, DFC Campus",FNS,Public Health,1,2023-05-02,ACTIVE,DFC
UJ2024601,Fumani,Walker,fumani.walker@student.uj.ac.za,2000-08-01,2747355034,"676 Street, APK Campus",FNS,Public Health,3,2020-08-19,ACTIVE,APK
UJ2024602,Wandile,Price,wandile.price@student.uj.ac.za,2000-08-26,2742547498,"593 Street, APK Campus",FHSS,Sociology,3,2021-03-10,ACTIVE,APK
UJ2024603,Queen,Howard,queen.howard@student.uj.ac.za,1999-05-06,2745780645,"163 Street, SWC Campus",FEDU,Early Childhood Development,2,2022-10-03,ACTIVE,SWC
UJ2024604,Nandi,Bailey,nandi.bailey@student.uj.ac.za,2005-05-09,2737033665,"454 Street, APK Campus",FLM,Criminology,3,2021-03-14,ACTIVE,APK
UJ2024605,Kagiso,Gonzales,kagiso.gonzales@student.uj.ac.za,2000-11-28,2776375740,"895 Street, APB Campus",FLM,Legal Studies,2,2022-09-20,ACTIVE,APB
UJ2024606,Lungile,Garcia,lungile.garcia@student.uj.ac.za,2003-03-11,2782753108,"489 Street, SWC Campus",FEDU,Curriculum Studies,3,2020-06-03,ACTIVE,SWC
UJ2024607,Zukisa,Miller,zukisa.miller@student.uj.ac.za,2000-08-16,2716599940,"932 Street, APB Campus",FEBE,Chemical Engineering,3,2021-05-14,ACTIVE,APB
UJ2024608,Yanga,Lewis,yanga.lewis@student.uj.ac.za,2002-12-28,2783997785,"197 Street, DFC Campus",FLM,Legal Studies,4,2023-09-05,ACTIVE,DFC
UJ2024609,Zinhle,Coleman,zinhle.coleman@student.uj.ac.za,2004-06-26,2744040583,"670 Street, APK Campus",FHSS,Anthropology,4,2023-10-09,ACTIVE,APK
UJ2024610,William,Gonzalez,william.gonzalez@student.uj.ac.za,2006-03-06,2770053485,"574 Street, DFC Campus",FCBE,Economics,3,2022-11-06,ACTIVE,DFC
UJ2024611,Queen,Cooper,queen.cooper@student.uj.ac.za,2005-08-26,2780964459,"485 Street, DFC Campus",FHES,Medical Science,4,2020-07-10,GRADUATED,DFC
UJ2024612,Dineo,Brooks,dineo.brooks@student.uj.ac.za,2002-06-13,2756415811,"189 Street, APB Campus",FEBE,Mechanical Engineering,1,2023-07-18,ACTIVE,APB
UJ2024613,Innocent,Turner,innocent.turner@student.uj.ac.za,2005-01-04,2790099210,"279 Street, APB Campus",FHSS,Psychology,1,2020-04-18,ACTIVE,APB
UJ2024614,Bhekumuzi,Hill,bhekumuzi.hill@student.uj.ac.za,2004-08-19,2770688131,"213 Street, DFC Campus",FNS,Health Administration,4,2021-08-14,ACTIVE,DFC
UJ2024615,Samkelisiwe,Bryant,samkelisiwe.bryant@student.uj.ac.za,2002-05-01,2768752956,"744 Street, APK Campus",FCBE,Finance,3,2023-04-25,ACTIVE,APK
UJ2024616,Bhekumuzi,Hall,bhekumuzi.hall@student.uj.ac.za,2005-08-04,2740136063,"506 Street, DFC Campus",FADA,Interior Design,4,2022-11-28,ACTIVE,DFC
UJ2024617,Nkosinathi,Hall,nkosinathi.hall@student.uj.ac.za,2001-07-19,2747378398,"969 Street, APB Campus",FLM,Criminology,1,2021-07-23,ACTIVE,APB
UJ2024618,Sindisiwe,Peterson,sindisiwe.peterson@student.uj.ac.za,2004-05-26,2725142836,"714 Street, DFC Campus",FEDU,Education,4,2021-07-11,ACTIVE,DFC
UJ2024619,Bongani,Perez,bongani.perez@student.uj.ac.za,2002-09-18,2710183300,"944 Street, APB Campus",FEBE,Chemical Engineering,2,2022-09-05,ACTIVE,APB
UJ2024620,Nompumelelo,Hall,nompumelelo.hall@student.uj.ac.za,2000-07-24,2758857266,"415 Street, APB Campus",FHES,Medical Science,2,2023-12-18,ACTIVE,APB
UJ2024621,Phindile,Carter,phindile.carter@student.uj.ac.za,2000-11-17,2750667114,"979 Street, APK Campus",FMS,Biochemistry,2,2022-01-22,ACTIVE,APK
UJ2024622,Zinhle,Cooper,zinhle.cooper@student.uj.ac.za,2000-03-01,2753136158,"343 Street, APB Campus",FADA,Urban Planning,2,2023-03-15,ACTIVE,APB
